image_path,label,dataset,case_id
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2374.jpg,0,TN3K_trainval,2374
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0937.jpg,1,TN3K_trainval,0937
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1637.jpg,0,TN3K_trainval,1637
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0609.jpg,0,TN3K_trainval,0609
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1564.jpg,1,TN3K_trainval,1564
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1045.jpg,0,TN3K_trainval,1045
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0895.jpg,1,TN3K_trainval,0895
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0523.jpg,0,TN3K_trainval,0523
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1524.jpg,1,TN3K_trainval,1524
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1874.jpg,0,TN3K_trainval,1874
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0856.jpg,1,TN3K_trainval,0856
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1791.jpg,0,TN3K_trainval,1791
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0259.jpg,0,TN3K_trainval,0259
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0046.jpg,0,TN3K_trainval,0046
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2598.jpg,0,TN3K_trainval,2598
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2266.jpg,1,TN3K_trainval,2266
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2493.jpg,0,TN3K_trainval,2493
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0455.jpg,0,TN3K_trainval,0455
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1276.jpg,0,TN3K_trainval,1276
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0226.jpg,0,TN3K_trainval,0226
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0587.jpg,0,TN3K_trainval,0587
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1295.jpg,0,TN3K_trainval,1295
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1966.jpg,0,TN3K_trainval,1966
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1713.jpg,0,TN3K_trainval,1713
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0951.jpg,0,TN3K_trainval,0951
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2441.jpg,0,TN3K_trainval,2441
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1550.jpg,1,TN3K_trainval,1550
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0954.jpg,0,TN3K_trainval,0954
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2199.jpg,1,TN3K_trainval,2199
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0385.jpg,0,TN3K_trainval,0385
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1737.jpg,0,TN3K_trainval,1737
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1478.jpg,1,TN3K_trainval,1478
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0086.jpg,0,TN3K_trainval,0086
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1134.jpg,0,TN3K_trainval,1134
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2723.jpg,1,TN3K_trainval,2723
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0132.jpg,0,TN3K_trainval,0132
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0661.jpg,0,TN3K_trainval,0661
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0316.jpg,0,TN3K_trainval,0316
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1450.jpg,1,TN3K_trainval,1450
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1642.jpg,0,TN3K_trainval,1642
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1878.jpg,0,TN3K_trainval,1878
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0365.jpg,0,TN3K_trainval,0365
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0530.jpg,0,TN3K_trainval,0530
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2824.jpg,1,TN3K_trainval,2824
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0616.jpg,0,TN3K_trainval,0616
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2753.jpg,1,TN3K_trainval,2753
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2843.jpg,1,TN3K_trainval,2843
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2477.jpg,0,TN3K_trainval,2477
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2852.jpg,1,TN3K_trainval,2852
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0153.jpg,0,TN3K_trainval,0153
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1673.jpg,0,TN3K_trainval,1673
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1054.jpg,0,TN3K_trainval,1054
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0575.jpg,0,TN3K_trainval,0575
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1009.jpg,0,TN3K_trainval,1009
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1316.jpg,0,TN3K_trainval,1316
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1174.jpg,0,TN3K_trainval,1174
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0444.jpg,0,TN3K_trainval,0444
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2123.jpg,1,TN3K_trainval,2123
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1346.jpg,0,TN3K_trainval,1346
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1394.jpg,1,TN3K_trainval,1394
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2415.jpg,0,TN3K_trainval,2415
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1901.jpg,0,TN3K_trainval,1901
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0095.jpg,0,TN3K_trainval,0095
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2674.jpg,1,TN3K_trainval,2674
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2187.jpg,1,TN3K_trainval,2187
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2837.jpg,1,TN3K_trainval,2837
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0936.jpg,1,TN3K_trainval,0936
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1696.jpg,0,TN3K_trainval,1696
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2218.jpg,1,TN3K_trainval,2218
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2170.jpg,1,TN3K_trainval,2170
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0326.jpg,0,TN3K_trainval,0326
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2405.jpg,0,TN3K_trainval,2405
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2017.jpg,1,TN3K_trainval,2017
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2275.jpg,1,TN3K_trainval,2275
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2575.jpg,0,TN3K_trainval,2575
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1913.jpg,0,TN3K_trainval,1913
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1086.jpg,0,TN3K_trainval,1086
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0033.jpg,0,TN3K_trainval,0033
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0769.jpg,1,TN3K_trainval,0769
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1825.jpg,0,TN3K_trainval,1825
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0193.jpg,0,TN3K_trainval,0193
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2226.jpg,1,TN3K_trainval,2226
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0194.jpg,0,TN3K_trainval,0194
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2244.jpg,1,TN3K_trainval,2244
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1935.jpg,0,TN3K_trainval,1935
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1181.jpg,0,TN3K_trainval,1181
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1495.jpg,1,TN3K_trainval,1495
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2016.jpg,1,TN3K_trainval,2016
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0389.jpg,0,TN3K_trainval,0389
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1868.jpg,0,TN3K_trainval,1868
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2380.jpg,0,TN3K_trainval,2380
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2168.jpg,1,TN3K_trainval,2168
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1555.jpg,1,TN3K_trainval,1555
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0008.jpg,0,TN3K_trainval,0008
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0569.jpg,0,TN3K_trainval,0569
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2524.jpg,0,TN3K_trainval,2524
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2692.jpg,1,TN3K_trainval,2692
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1653.jpg,0,TN3K_trainval,1653
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2726.jpg,1,TN3K_trainval,2726
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1855.jpg,0,TN3K_trainval,1855
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2035.jpg,1,TN3K_trainval,2035
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0398.jpg,0,TN3K_trainval,0398
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2484.jpg,0,TN3K_trainval,2484
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1005.jpg,0,TN3K_trainval,1005
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1351.jpg,0,TN3K_trainval,1351
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0131.jpg,0,TN3K_trainval,0131
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1888.jpg,0,TN3K_trainval,1888
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0534.jpg,0,TN3K_trainval,0534
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2725.jpg,1,TN3K_trainval,2725
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0781.jpg,1,TN3K_trainval,0781
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2553.jpg,0,TN3K_trainval,2553
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2646.jpg,0,TN3K_trainval,2646
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0069.jpg,0,TN3K_trainval,0069
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1067.jpg,0,TN3K_trainval,1067
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1448.jpg,1,TN3K_trainval,1448
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0344.jpg,0,TN3K_trainval,0344
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2589.jpg,0,TN3K_trainval,2589
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1244.jpg,0,TN3K_trainval,1244
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1897.jpg,0,TN3K_trainval,1897
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0353.jpg,0,TN3K_trainval,0353
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2253.jpg,1,TN3K_trainval,2253
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1426.jpg,1,TN3K_trainval,1426
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2573.jpg,0,TN3K_trainval,2573
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0720.jpg,1,TN3K_trainval,0720
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1460.jpg,1,TN3K_trainval,1460
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2172.jpg,1,TN3K_trainval,2172
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0427.jpg,0,TN3K_trainval,0427
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2658.jpg,0,TN3K_trainval,2658
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1118.jpg,0,TN3K_trainval,1118
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2250.jpg,1,TN3K_trainval,2250
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0573.jpg,0,TN3K_trainval,0573
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0512.jpg,0,TN3K_trainval,0512
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1326.jpg,0,TN3K_trainval,1326
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1228.jpg,0,TN3K_trainval,1228
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0083.jpg,0,TN3K_trainval,0083
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2597.jpg,0,TN3K_trainval,2597
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2594.jpg,0,TN3K_trainval,2594
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2564.jpg,0,TN3K_trainval,2564
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1939.jpg,0,TN3K_trainval,1939
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0007.jpg,0,TN3K_trainval,0007
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2791.jpg,1,TN3K_trainval,2791
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0489.jpg,0,TN3K_trainval,0489
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1614.jpg,1,TN3K_trainval,1614
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1262.jpg,0,TN3K_trainval,1262
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2065.jpg,1,TN3K_trainval,2065
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0906.jpg,1,TN3K_trainval,0906
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0589.jpg,0,TN3K_trainval,0589
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2689.jpg,1,TN3K_trainval,2689
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2090.jpg,1,TN3K_trainval,2090
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0741.jpg,1,TN3K_trainval,0741
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0581.jpg,0,TN3K_trainval,0581
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2298.jpg,0,TN3K_trainval,2298
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1697.jpg,0,TN3K_trainval,1697
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2526.jpg,0,TN3K_trainval,2526
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0078.jpg,0,TN3K_trainval,0078
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2769.jpg,1,TN3K_trainval,2769
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1552.jpg,1,TN3K_trainval,1552
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0562.jpg,0,TN3K_trainval,0562
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1494.jpg,1,TN3K_trainval,1494
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0048.jpg,0,TN3K_trainval,0048
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2830.jpg,1,TN3K_trainval,2830
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0292.jpg,0,TN3K_trainval,0292
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1722.jpg,0,TN3K_trainval,1722
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0295.jpg,0,TN3K_trainval,0295
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1768.jpg,0,TN3K_trainval,1768
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2736.jpg,1,TN3K_trainval,2736
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1424.jpg,1,TN3K_trainval,1424
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0487.jpg,0,TN3K_trainval,0487
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2754.jpg,1,TN3K_trainval,2754
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2403.jpg,0,TN3K_trainval,2403
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1239.jpg,0,TN3K_trainval,1239
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1356.jpg,0,TN3K_trainval,1356
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2576.jpg,0,TN3K_trainval,2576
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1132.jpg,0,TN3K_trainval,1132
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1815.jpg,0,TN3K_trainval,1815
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2324.jpg,0,TN3K_trainval,2324
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1514.jpg,1,TN3K_trainval,1514
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2628.jpg,0,TN3K_trainval,2628
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1404.jpg,1,TN3K_trainval,1404
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1518.jpg,1,TN3K_trainval,1518
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0539.jpg,0,TN3K_trainval,0539
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0697.jpg,1,TN3K_trainval,0697
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2546.jpg,0,TN3K_trainval,2546
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1299.jpg,0,TN3K_trainval,1299
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0015.jpg,0,TN3K_trainval,0015
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1573.jpg,1,TN3K_trainval,1573
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1133.jpg,0,TN3K_trainval,1133
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2666.jpg,0,TN3K_trainval,2666
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0518.jpg,0,TN3K_trainval,0518
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0250.jpg,0,TN3K_trainval,0250
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2173.jpg,1,TN3K_trainval,2173
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0139.jpg,0,TN3K_trainval,0139
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0281.jpg,0,TN3K_trainval,0281
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1425.jpg,1,TN3K_trainval,1425
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2462.jpg,0,TN3K_trainval,2462
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0917.jpg,1,TN3K_trainval,0917
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2225.jpg,1,TN3K_trainval,2225
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2673.jpg,1,TN3K_trainval,2673
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0171.jpg,0,TN3K_trainval,0171
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0944.jpg,0,TN3K_trainval,0944
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1710.jpg,0,TN3K_trainval,1710
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2393.jpg,0,TN3K_trainval,2393
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1866.jpg,0,TN3K_trainval,1866
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2110.jpg,1,TN3K_trainval,2110
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0860.jpg,1,TN3K_trainval,0860
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1744.jpg,0,TN3K_trainval,1744
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0821.jpg,1,TN3K_trainval,0821
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0047.jpg,0,TN3K_trainval,0047
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1990.jpg,1,TN3K_trainval,1990
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0092.jpg,0,TN3K_trainval,0092
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2515.jpg,0,TN3K_trainval,2515
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2423.jpg,0,TN3K_trainval,2423
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1171.jpg,0,TN3K_trainval,1171
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1922.jpg,0,TN3K_trainval,1922
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1207.jpg,0,TN3K_trainval,1207
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1473.jpg,1,TN3K_trainval,1473
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2228.jpg,1,TN3K_trainval,2228
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1837.jpg,0,TN3K_trainval,1837
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0012.jpg,0,TN3K_trainval,0012
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0776.jpg,1,TN3K_trainval,0776
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0343.jpg,0,TN3K_trainval,0343
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1933.jpg,0,TN3K_trainval,1933
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1427.jpg,1,TN3K_trainval,1427
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0122.jpg,0,TN3K_trainval,0122
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1576.jpg,1,TN3K_trainval,1576
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0213.jpg,0,TN3K_trainval,0213
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1466.jpg,1,TN3K_trainval,1466
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2714.jpg,1,TN3K_trainval,2714
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2735.jpg,1,TN3K_trainval,2735
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2613.jpg,0,TN3K_trainval,2613
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0045.jpg,0,TN3K_trainval,0045
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0412.jpg,0,TN3K_trainval,0412
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0646.jpg,0,TN3K_trainval,0646
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1875.jpg,0,TN3K_trainval,1875
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2327.jpg,0,TN3K_trainval,2327
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0700.jpg,1,TN3K_trainval,0700
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2703.jpg,1,TN3K_trainval,2703
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0375.jpg,0,TN3K_trainval,0375
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2401.jpg,0,TN3K_trainval,2401
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1297.jpg,0,TN3K_trainval,1297
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0439.jpg,0,TN3K_trainval,0439
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\0549.jpg,0,TN3K_trainval,0549
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1894.jpg,0,TN3K_trainval,1894
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\2660.jpg,0,TN3K_trainval,2660
D:\Thyroid-BHI-26\Thyroid Dataset\tn3k\trainval-image\1662.jpg,0,TN3K_trainval,1662
